,TE.fixed,lower.fixed,upper.fixed,pval.fixed,TE.random,lower.random,upper.random,pval.random
ENSG00000069812.10,1.0218675770792,1.00189900161545,1.04223414076871,0.0316831388590452,1.01280165422962,0.979979883622635,1.04672270110113,0.449173508521485
ENSG00000005339.11,0.9117384018603,0.843398789366652,0.985615492821623,0.0201016764224682,0.905485774145573,0.814135477587437,1.00708605600835,0.067275882026204
ENSG00000166478.8,1.15027223862001,1.02026158012271,1.29684999290159,0.0221518490591103,1.18102632748019,0.928692285236571,1.50192179732175,0.174866430967346
ENSG00000065978.16,1.17536680334448,1.09042158843238,1.26692935747017,2.42509620644578e-05,1.22425743059813,1.05560132718085,1.41986014774871,0.00746249978025669
ENSG00000185591.8,0.937117910861269,0.847670540707318,1.03600389146968,0.204477368378483,0.952400242694316,0.823684517565195,1.10123014690803,0.510329592137539
ENSG00000086589.10,1.07540577652413,0.956342067869796,1.20929280749671,0.224625266742063,1.07731254294479,0.900707605535593,1.28854503731656,0.414955113488952
ENSG00000170265.10,1.01984443126664,0.932981557950117,1.11479445131881,0.66527717998086,1.05728277115593,0.907969973032046,1.23114958796517,0.473318194733541
ENSG00000159216.17,1.02621664066816,0.977083321794209,1.077820662879,0.30121882814308,0.995588032351471,0.891707242336791,1.11157057283057,0.937314337122539
ENSG00000143390.16,0.866431540864657,0.803789754141747,0.933955193055022,0.00018078272079322,0.881276157736106,0.788812496103694,0.984578299697752,0.0254316739338569
ENSG00000070444.13,1.02287909327337,0.937994016490192,1.11544596347294,0.608805960718672,0.996443028708025,0.853616969778456,1.16316655433703,0.963993749540324
ENSG00000106459.13,0.830500620390545,0.723064794813156,0.953899685639252,0.00859595564033981,0.790335923488556,0.634314359528902,0.984733929751196,0.0359872843244252
ENSG00000177606.6,1.05361224098628,1.00744975801524,1.10188994093672,0.0223327776636028,1.05590417708466,0.986407297727772,1.13029742759723,0.117353886506799
ENSG00000103495.12,1.10083889467091,1.02701413901235,1.17997038793027,0.0066761675902213,1.10741123397328,0.993284496574313,1.23465094377266,0.0659829747320809
ENSG00000198517.8,1.09684694391473,1.04357816919718,1.1528347888885,0.000273414230609883,1.07522754930905,0.978574276216779,1.18142721599298,0.13122648429791
ENSG00000171223.5,1.00568991352179,0.962545969624379,1.05076768702709,0.799791236093823,1.00277592998153,0.946309883461327,1.06261128973131,0.925311991220861
ENSG00000010244.15,1.38913602978109,1.21502921606593,1.58819136504719,1.50484612122434e-06,1.41140169929765,1.06135832477668,1.87689181898058,0.0178149738699804
ENSG00000137871.18,0.890135632055757,0.812702350505399,0.974946661545355,0.012197260627962,0.890135632055757,0.812702350505399,0.974946661545355,0.012197260627962
ENSG00000118260.13,1.00535493852509,0.907814295532266,1.11337589349612,0.918307428992552,1.02028880836034,0.859676815068432,1.21090767392918,0.818219342358459
ENSG00000077463.13,0.933395124952772,0.870541791828204,1.00078648430647,0.0526402062073786,0.915863032992065,0.811592621724369,1.03352972014363,0.154107315842749
ENSG00000198911.10,0.966438139481576,0.905731193692855,1.03121398925932,0.302371827990367,0.953274579791529,0.875078081476897,1.03845867438826,0.273169371827336
ENSG00000068305.16,0.996411790982009,0.933181313426876,1.06392663775277,0.914421488217649,1.01420303900123,0.907983300488438,1.13284881315109,0.802702648545903
ENSG00000091831.20,0.964879649978251,0.943015502157645,0.987250725796147,0.00223434495626251,0.963992754948323,0.930155156979131,0.999061312105059,0.0442751672926441
ENSG00000196591.10,1.20165933953661,1.11009079002973,1.30078114444756,5.55700617883379e-06,1.1888133779432,1.00617690503239,1.40460115960545,0.04212099550471
ENSG00000154727.9,0.945004106925791,0.870708628835144,1.02563903989482,0.175739215863099,0.957815777292091,0.859201109492632,1.06774892757226,0.436881114689602
ENSG00000127663.13,0.889030959840964,0.829136055827219,0.953252535577164,0.000948753978226766,0.905703003180756,0.794289316717539,1.03274450846271,0.139174136675498
ENSG00000125651.12,0.849254519759189,0.770912040296919,0.935558405669245,0.000936624490339329,0.839152451421296,0.730596536921563,0.963838180363522,0.013098924986889
ENSG00000171443.6,0.932090489510037,0.881747382460094,0.985307921426556,0.0130489600030217,0.92088851963573,0.846896634034394,1.00134494756115,0.0537912489047037
ENSG00000177932.6,0.992253411173305,0.960028749172696,1.02555973749068,0.644318506152508,0.997195874548818,0.946570711229106,1.05052860860862,0.91587257834696
ENSG00000135100.16,0.986788504884201,0.974097192626357,0.999645169642849,0.0440411680628702,0.9843396580366,0.963435880558553,1.00569698714343,0.149513621614095
ENSG00000004487.14,1.18781597212858,1.09055437927108,1.29375188478617,7.85621726776142e-05,1.17559487652766,1.01255502498952,1.36488712179605,0.0336902847211271
ENSG00000152804.9,0.945169483471535,0.90874947288212,0.983049101148398,0.00491280232210636,0.937643009929854,0.886055851131038,0.992233630586674,0.0257473595236556
ENSG00000170325.13,0.985169145444654,0.898161622745356,1.08060533934806,0.751450604778064,0.998455715894402,0.887274571900007,1.1235685639761,0.979530006246809
ENSG00000143437.19,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944,0.991796677555733,0.90083447078944,1.09194383819323,0.866718236342944
ENSG00000072736.17,0.917946424856455,0.858118009675431,0.981946106952651,0.012782178941689,0.906614278178161,0.814617531101035,1.00900044255807,0.0725209052715781
ENSG00000173153.12,0.968747319545927,0.906708545066243,1.03503090848102,0.347063048689941,0.973988927841448,0.876654178657489,1.08213073598817,0.623698957415189
ENSG00000168795.4,0.848646837238691,0.786119204234116,0.916147895225249,2.63725778594298e-05,0.841646122316842,0.7507725694116,0.943519015040924,0.00310369082775462
ENSG00000166333.12,1.01891513756287,0.967743137603468,1.07279299352693,0.475990599569213,1.02455666013929,0.933496363368513,1.12449966708804,0.609458271280793
ENSG00000116478.10,1.06977418237446,0.982008824518615,1.16538341886688,0.122519100584731,1.05731966373898,0.909129939627249,1.2296645645478,0.469409167804647
ENSG00000182979.16,1.04215049271227,0.9714863046843,1.1179546682476,0.249129679786234,1.06661022427907,0.936945840652937,1.21421892405632,0.329504985034232
ENSG00000141570.9,1.01933253462301,0.95809015072631,1.08448961233272,0.54472023613986,1.04280688926388,0.91202771908927,1.19233898875586,0.539820512120317
ENSG00000121864.8,1.11477268905277,1.0317444062692,1.20448256438978,0.00593552259633123,1.17719358682209,1.03444382655436,1.33964233270258,0.0133832789508711
ENSG00000167377.16,1.00863377213748,0.972462554675169,1.04615039561714,0.644536648930094,1.00383661072715,0.942117853101804,1.06959860458911,0.905847412224651
ENSG00000134954.13,0.950374430065638,0.909077130154375,0.99354777208971,0.0247333726888371,0.937227768801602,0.865716994531558,1.01464554370696,0.10939426986522
ENSG00000136574.16,1.01424817662958,1.00480723535171,1.02377782285411,0.00302637760570412,1.02069873090516,1.00280823865943,1.03890839654862,0.0231598341806246
ENSG00000099956.16,0.925349295376838,0.848935076081117,1.0086417001488,0.0776827662742106,0.859880575007196,0.739373742125347,1.00002821462025,0.0500428254363117
ENSG00000108468.13,1.13054279295725,1.04723229149193,1.22048089721021,0.0016800458423519,1.17059960563634,1.01949933857114,1.3440944833142,0.0254939447796872
ENSG00000119950.19,0.956179973913138,0.899156466244398,1.01681984930977,0.153208293655397,0.977796492532855,0.895389620339519,1.06778765253837,0.617177691998745
ENSG00000074047.19,1.04498201492573,1.01959142368162,1.0710049007427,0.00045501562471722,1.06150922844509,1.01118543755322,1.11433748967016,0.0160031466759673
ENSG00000164754.11,1.15808298835263,1.07786140216192,1.24427519644152,6.14765280006704e-05,1.16772065460661,1.03763893877786,1.31410982783753,0.0100788157611934
ENSG00000147133.14,1.02101978577379,0.951910036883338,1.09514698085836,0.560753426766356,1.05711050954017,0.95441606179096,1.17085480234199,0.286798718999762
ENSG00000094916.12,1.03233020029446,0.969500348595567,1.09923183006979,0.320633944355111,1.03095315820883,0.913839771450107,1.16307524319518,0.620259977350051
ENSG00000177045.7,1.06279700568056,1.00931685204422,1.11911088474928,0.0207772639517726,1.08888797423643,0.990718762432954,1.19678466321259,0.0773067826274526
ENSG00000084093.14,0.983760687972184,0.903190463666021,1.0715182789589,0.707257693668776,0.96741243965126,0.841882669584972,1.11165945351194,0.640352341840915
ENSG00000134046.10,0.954151238546619,0.875065807691609,1.04038413799033,0.287713234661093,0.946471876959808,0.824390145488507,1.08663236548636,0.434924051630167
ENSG00000126456.14,1.03138153773624,0.962179972888869,1.10556019284974,0.383221438717051,1.02507734703284,0.901888147284771,1.16509300023887,0.704571412000678
ENSG00000134107.4,1.0736125282265,1.02665694464491,1.12271569074475,0.00185236341519424,1.07799043308745,1.00987911385778,1.15069552175303,0.0241224736481578
ENSG00000140262.16,1.01630326163552,0.947028554335118,1.09064538221462,0.653455119821231,1.02826463132645,0.919990576468305,1.14928150252999,0.623436722430509
ENSG00000090447.10,1.02178031360197,0.955483661297623,1.09267698816185,0.5290127090344,1.0403292547939,0.911907480061536,1.18683636448184,0.556429160527505
ENSG00000180884.9,0.960558767314187,0.914925458569617,1.00846810723427,0.1051457392195,0.935442571180007,0.860359019481303,1.01707866618684,0.11798786739397
ENSG00000066422.4,1.0821159773745,0.986894238932477,1.18652530564552,0.0931030108755797,1.10287923902909,0.957852242487678,1.26986455940466,0.173410470018098
ENSG00000107485.14,1.00023361771118,0.97693880605689,1.02408388713482,0.984499306793764,1.00655160842245,0.969125704371593,1.04542283405306,0.73552601826226
ENSG00000204531.14,0.98560342143086,0.95810883098269,1.01388701671801,0.315106150014055,0.998437442769214,0.95474522951678,1.04412915226408,0.94539146888325
ENSG00000074266.16,1.02941565382238,0.940970945659278,1.12617354789003,0.527047710268792,1.06040054177233,0.881342894074862,1.27583635898192,0.53428577369211
ENSG00000081059.18,0.983051106645669,0.948399686814313,1.01896857592118,0.350486663754934,0.977343348457798,0.931562279802555,1.0253743002316,0.34913987841958
ENSG00000180787.5,0.897784263928943,0.868265771202596,0.928306298936623,2.5933594908297e-10,0.861599160355663,0.796758411100755,0.931716694524746,0.00019016154632164
ENSG00000106261.15,0.90857868214712,0.850995696695544,0.970058044779442,0.00410519590696112,0.911765004182231,0.848433442224097,0.979823969069631,0.0119073358790917
ENSG00000106462.9,1.07324880030179,1.0222533908646,1.12678813065616,0.0044259105276291,1.13344805888939,0.992203887210344,1.2947989004681,0.0650805043543802
ENSG00000012048.18,1.10091966368528,1.04569097036388,1.15906528815789,0.000250887921290677,1.11455020788065,0.99509936405291,1.24833982490691,0.0607889117984809
ENSG00000128016.5,1.0119602820684,0.974131996688372,1.05125754616965,0.540767031536221,1.00693028779924,0.953919620456378,1.06288683317195,0.802362846174789
ENSG00000121481.9,1.20878353620392,1.11773373416272,1.30725019093406,2.07844911159569e-06,1.27701196188509,1.08819062952636,1.49859731057176,0.00274240245003894
ENSG00000182944.16,0.964680077079957,0.854516995304903,1.08904522230472,0.561097410551369,0.894591509930321,0.697522281106521,1.14733821602065,0.380289547166098
ENSG00000119866.19,0.993780096458076,0.97136860827531,1.01670866414937,0.591875807324783,0.984683852766204,0.947183894512088,1.02366847189474,0.435906273921622
ENSG00000275111.3,0.847063664119242,0.760229398586595,0.94381623810538,0.0026312069492656,0.839716787727866,0.720715161330766,0.978367490271784,0.0250616395994698
ENSG00000197905.7,1.09815674145667,1.047855538743,1.15087260048592,9.07766337404483e-05,1.10118265137402,1.01442861331497,1.19535590358059,0.021328111893979
ENSG00000187098.13,0.970717798214993,0.934208804379177,1.00865356797569,0.128650909211117,0.957668269634781,0.896371542364095,1.02315666140676,0.199968838384408
ENSG00000177485.6,0.993944563738996,0.920143763573804,1.07366461078782,0.877372801340957,0.999810981760734,0.877424442858632,1.13926846623125,0.997736028378967
ENSG00000168610.13,0.956660388491543,0.878948309968455,1.04124336838606,0.305366818187118,0.973013925175307,0.852554556879037,1.11049327101232,0.684959066338027
ENSG00000067955.12,1.17618222947496,1.08044973870715,1.28039703039592,0.000179433726529579,1.14776581053634,0.976856215991545,1.34857754321496,0.0938715968488739
ENSG00000136997.13,1.06446306197957,1.02550284508995,1.10490342932158,0.00102461727190841,1.05962406109414,1.00134616977144,1.12129369916691,0.0447950577558016
ENSG00000168283.12,0.985064463782281,0.918360480539842,1.05661340875238,0.674019373705979,0.971848351210656,0.866710055011207,1.08974069504554,0.624968037707424
ENSG00000162992.3,1.01127474695155,1.00072242013487,1.02193834498492,0.0361799276051829,1.00757940039636,0.987994153132324,1.02755289075797,0.450885016061908
ENSG00000170322.13,0.957324163901053,0.877883057450595,1.04395402896863,0.323768091825515,0.959462566536705,0.866133522304721,1.06284815548489,0.428027527381565
ENSG00000161551.11,0.929742795508735,0.894851325474748,0.965994731406128,0.000189422031375629,0.935639106225709,0.886402030448477,0.987611159527605,0.0158679949784834
ENSG00000166529.13,0.879467768707625,0.809478603234295,0.955508339695667,0.00240032140091926,0.88446067438287,0.768953500205612,1.01731858209974,0.0855245014234239
ENSG00000204304.10,1.06025869019699,0.976186582594735,1.15157133910837,0.16508416509571,1.04238044798281,0.90040565765168,1.20674163817525,0.578470373719662
ENSG00000173575.17,0.965603177371358,0.890704313709325,1.04680024762285,0.395504804605605,0.965603177371358,0.890704313709325,1.04680024762285,0.395504804605605
ENSG00000129514.5,1.02114908475335,1.00577632627483,1.03675680770366,0.00684741992297546,1.02266765672927,0.994720336871324,1.05140017485681,0.11284978803518
ENSG00000170345.8,0.989096310289036,0.96188025690622,1.01708243204202,0.44121772974163,0.990658625527422,0.956970708272396,1.02553244717761,0.594944444215366
ENSG00000111704.9,0.995867262489839,0.984006860811501,1.0078706196023,0.498109977257536,0.995867262489839,0.984006860811501,1.0078706196023,0.498109977257536
ENSG00000110693.14,0.968821951619818,0.944980111323044,0.993265321347663,0.0127203394049994,0.952894221583692,0.905016026771352,1.00330532351666,0.0665792523799631
ENSG00000113658.15,1.03054130407519,0.952817363930112,1.11460540037229,0.452089858099861,1.05897043430409,0.930043214333783,1.20577018728478,0.387018254834733
ENSG00000108055.9,1.04599738997972,0.974204380529302,1.12308111286663,0.215126038479558,1.07777384832084,0.965476191087057,1.20313320913324,0.182160075210156
ENSG00000105698.14,0.941132629647175,0.864555990292663,1.02449192016676,0.161167221502121,0.885809573472937,0.746862811906254,1.05060606572924,0.163659266384
ENSG00000132005.7,0.962585249276302,0.881588445061369,1.051023714427,0.395161240900752,0.9186348401563,0.776542291303533,1.08672763737363,0.322237465882542
ENSG00000172534.12,1.03042596236371,0.944954729374608,1.12362807540621,0.497506699423952,1.00363365598646,0.860751357848578,1.17023401269609,0.963079820887755
ENSG00000125618.15,0.989515167647883,0.965086351634508,1.01456233978121,0.408567254360788,0.99730896916172,0.959625024301588,1.03647274172982,0.890939163505304
ENSG00000185811.15,0.923808203220332,0.896788532519702,0.951641959492193,1.67076373524223e-07,0.921252769991976,0.886619567162712,0.957238817697032,2.72496785171973e-05
ENSG00000102349.13,0.993980355929181,0.966675732089577,1.02205622338055,0.670945404200275,0.997984612987013,0.954107156389136,1.04387990498693,0.92992215556227
ENSG00000160908.14,0.830825602479028,0.753699451615592,0.915844081158623,0.000192646660894995,0.837259493017616,0.715997831411142,0.979058075171158,0.0260749815499607
ENSG00000168826.14,0.804127218800518,0.738428189919087,0.875671585732268,5.36152554259273e-07,0.800959314162735,0.703798912582009,0.911532841945512,0.000768635719234385
ENSG00000120798.15,0.949004281748322,0.875900195262253,1.02820975682851,0.20062372233551,0.939176975252284,0.805699460979773,1.09476725945851,0.422367020284112
ENSG00000180035.9,0.884147021137948,0.823840654490323,0.948867903916108,0.000635264653808682,0.873961055924578,0.796607553205937,0.958825866261083,0.00438300734713307
ENSG00000130816.13,1.0323860796795,0.967389775966804,1.10174930932141,0.336715382435337,1.05499284686976,0.920543735989692,1.20907879053649,0.441497352968029
ENSG00000129173.11,1.08204866339128,1.0443559644041,1.12110176017898,1.30598195460339e-05,1.08719542364796,1.00932056736415,1.17107877063067,0.0274811869016888
ENSG00000171606.16,0.928660361939816,0.872281478812741,0.988683227588431,0.0205512362110344,0.932827719134669,0.843804363260634,1.03124324958866,0.17421581730687
ENSG00000185122.9,1.20641713509416,1.12172278780337,1.29750622852098,4.35143474164199e-07,1.20732268802079,1.10650108698501,1.31733090021763,2.28955752976916e-05
ENSG00000116731.21,0.899543942782084,0.830329605844062,0.974527825216318,0.00955330152381504,0.901624797960398,0.81155137408216,1.0016953975545,0.0538029955133422
ENSG00000116017.9,1.08219387682806,1.03968470051331,1.12644110898808,0.000111810822621629,1.07323577764549,0.994223379351653,1.15852740776369,0.0700665749011368
ENSG00000215421.8,0.940902813726199,0.873943098327748,1.01299284423878,0.105826587499531,0.925862303510112,0.817525330858144,1.04855589509531,0.225051740323679
ENSG00000101126.14,1.00495934441767,0.910757410305687,1.10890482196945,0.921525814136032,1.01825324722547,0.885019764122331,1.17154409146268,0.800411907692959
ENSG00000163877.9,0.880659620968589,0.788731921219947,0.983301610013403,0.0238622672028506,0.862362555454618,0.740695574610441,1.00401460808152,0.0563485143599261
ENSG00000165156.13,1.02395974236847,0.957309382966388,1.0952504724673,0.490517208989935,1.04073245756007,0.93187651345864,1.16230426733155,0.478768594871668
ENSG00000168813.15,0.950738745989629,0.879726254117951,1.02748344600926,0.202158316289956,0.950611322386934,0.866942718674575,1.04235477936974,0.281259099919785
ENSG00000175592.7,1.09244364081561,1.06404306774665,1.12160225890652,4.74161164242342e-11,1.08409720123453,1.04007134750324,1.12998665384433,0.000134870867408936
ENSG00000153879.7,1.08385685055077,1.00938774741705,1.16382002406105,0.0266062856657492,1.06989959329387,0.944789845943664,1.21157646289803,0.286934968048955
ENSG00000085274.14,0.966425666227266,0.888238980890931,1.05149468604272,0.427541524003924,1.0424089957494,0.894654225948158,1.21456589920836,0.594325360598293
ENSG00000153922.9,1.01593434224376,0.943184334921915,1.09429572728825,0.676673631374485,1.02422200680527,0.933529430664098,1.12372538536676,0.612901515783772
ENSG00000120837.6,0.942660099375025,0.859214184211252,1.03421018796316,0.211790701035053,0.970828226551418,0.814083344111161,1.15775301421751,0.741753914760189
ENSG00000205250.7,1.1763450417636,1.07069315102555,1.29242225557936,0.00071805240313403,1.13360511094168,0.953018208099524,1.34841132795953,0.1566490755634
ENSG00000166716.8,0.932831369531505,0.852594555243153,1.02061918954415,0.129720780148314,0.928256429622576,0.828725935758845,1.03974059692804,0.198265460535148
ENSG00000126767.16,1.14471508984376,1.04837192837012,1.24991198395898,0.0025862609583862,1.18531141849771,1.02528377011732,1.37031639412404,0.0215964488212593
ENSG00000177374.11,1.03884056192815,0.999017637976309,1.08025091057781,0.0560454652377396,1.03944464858765,0.983376940738433,1.09870908368686,0.171483817392735
ENSG00000197111.14,1.11073576252654,1.0036566804661,1.22923899991626,0.0423022668412719,1.1101645120297,0.954434625477566,1.2913039938733,0.175350638361996
ENSG00000128610.10,1.00404581784801,0.994926973287653,1.01324823972444,0.385731633246664,1.00562263550941,0.992580496184126,1.01883614370486,0.399882930750109
ENSG00000162772.15,1.01832753449131,0.987339113834513,1.05028855129197,0.249381353891842,1.02010710019002,0.97727999945841,1.06481100240952,0.362962750678932
ENSG00000160201.10,0.977907012493867,0.95639754570928,0.999900229120172,0.0489810417639662,0.984026640232476,0.953603144651608,1.01542075874863,0.314934531075777
ENSG00000167771.5,1.05193194807739,1.02553194619917,1.07901155833033,9.45846907588655e-05,1.04734712052585,1.01085154532129,1.08516032443234,0.0105760804326993
ENSG00000169564.6,0.979398258370197,0.912025153206785,1.05174834830579,0.567003416677887,1.04564562910649,0.927192541168695,1.17923164081039,0.466839333566229
ENSG00000169955.7,0.834705656672119,0.771074772759967,0.903587509142028,7.973055078505e-06,0.800985693278942,0.700768966082674,0.915534379931226,0.00113808622239485
ENSG00000137265.13,0.962839230423616,0.941663001593928,0.984491672789026,0.000845505717848015,0.967573283097705,0.932935579221786,1.00349700345377,0.0763481892965841
ENSG00000140265.11,0.970664366288931,0.890817645942249,1.05766799330351,0.496614236558689,0.973907109904235,0.886198620097426,1.0702962487323,0.582944423183547
ENSG00000103510.18,0.869538143161788,0.793636107906762,0.952699322624669,0.00270193589860524,0.858181022844337,0.746521712471974,0.986541524065586,0.031516616552708
ENSG00000136603.12,1.13071697802245,1.06947897357068,1.19546144990546,1.52931317852019e-05,1.14996146821882,1.06394074840082,1.24293705300381,0.000427646709917377
ENSG00000130522.5,0.934515972455421,0.88689765146077,0.984690963310022,0.0111448848523663,0.925154996409143,0.853070700271726,1.0033304005262,0.0601585527546516
ENSG00000140382.13,1.00048793943351,0.935639658131188,1.06983079249892,0.988616483774566,1.01003055102896,0.926777821123729,1.10076189865539,0.820111153719618
ENSG00000130726.10,1.12167849909452,1.0391472440624,1.21076455961363,0.00323210577713894,1.11105856262976,0.983368259348141,1.25532944332697,0.0908920612139771
ENSG00000175745.10,1.02029528406181,0.988894070471305,1.05269360770122,0.207761980489347,1.02422068893234,0.977695080544625,1.07296031299726,0.312994895658489
ENSG00000166200.13,1.07061106359389,0.977696944301162,1.17235515173766,0.140747919546034,1.17392051500172,0.976854422621144,1.41074180924947,0.0872283358422327
ENSG00000175550.6,1.06827036999972,1.00462607916093,1.13594660450432,0.03509742313214,1.06380347612692,0.976198273518424,1.15927047457368,0.158370171945332
ENSG00000165119.17,1.04874374397126,0.896362441701871,1.22702981444717,0.552424602945967,1.11358754275861,0.778867822198338,1.59215361072059,0.555301562575078
ENSG00000132024.16,0.871690368734516,0.80960542908317,0.938536318617569,0.000269863622245749,0.867664432298517,0.773684301385822,0.973060414599881,0.0152303585418042
ENSG00000198783.5,0.931735146383675,0.846489267425503,1.02556572943556,0.148653389865338,0.931735146383675,0.846489267425503,1.02556572943556,0.148653389865338
ENSG00000162419.11,0.974268019949912,0.874976452428551,1.08482710827539,0.63454503528796,0.914115052737994,0.75653710995693,1.10451466113772,0.352256240606005
ENSG00000141905.16,0.895280234987502,0.844102263493847,0.949561130000596,0.000230269073129204,0.888474890329819,0.795052074973735,0.992875379606626,0.0369692194811195
ENSG00000116809.10,0.981077620904541,0.904905304232172,1.06366190333741,0.643166529549139,0.961117404627822,0.82801113177666,1.11562107081392,0.60206686394882
ENSG00000127616.16,0.95663518740684,0.890745177651456,1.02739919872237,0.223381683587892,0.944839451180078,0.836455268256795,1.06726757829709,0.361384401766926
ENSG00000198824.5,0.997740279707449,0.931891216494376,1.0682423528956,0.948220848317274,1.00089040824334,0.903973156155945,1.10819840444543,0.986334660288974
ENSG00000124920.12,1.03787576251861,1.00994606788825,1.06657784279108,0.00756160189593432,1.04373691523565,1.0052151603293,1.0837348969834,0.025676858032412
ENSG00000104320.12,1.0809822781298,1.00381738069676,1.16407895310559,0.0393224263765399,1.0948206088062,0.959249899960533,1.24955151469506,0.179229400928216
ENSG00000101076.15,1.00084540679347,0.987245429409173,1.01463273311789,0.903645518648657,0.997899518581039,0.975460014173094,1.02085522186004,0.85620748458976
ENSG00000175809.4,1.01269107528178,0.998397308336342,1.02718948197514,0.0820680730077905,1.01269107528178,0.998397308336342,1.02718948197514,0.0820680730077905
ENSG00000120690.12,0.932989336572064,0.878731987977449,0.990596807748757,0.0232667169850462,0.950468600454259,0.875963759754482,1.03131042853038,0.222569971456521
ENSG00000174720.14,0.894356425735611,0.814405125035489,0.982156658480903,0.019450292742006,0.89609417409192,0.801055439207711,1.00240848453095,0.055122390041801
ENSG00000100281.12,1.02698131950955,0.943191099400639,1.11821520717466,0.539805814041543,1.02673055379514,0.876001655800994,1.20339456337279,0.744686709403302
ENSG00000140396.11,0.994539685331725,0.934256912827091,1.05871219374406,0.863733793702651,1.00572253031588,0.917688612790542,1.10220154624045,0.902826631426948
ENSG00000125798.13,1.02119748979636,1.01013687220393,1.03237921697788,0.000159893383749965,1.01837353122034,0.99440951595101,1.04291504903626,0.13399328259854
ENSG00000213347.9,1.05823590540945,1.01340465339274,1.10505041372033,0.0103812927276208,1.05288786521214,0.957074434837996,1.15829324904978,0.289742715644798
ENSG00000083817.8,0.880726834285875,0.824008890927821,0.941348770834033,0.000184316599048524,0.853905519556265,0.763475952481894,0.955045976180823,0.00568678872850178
ENSG00000123908.10,1.15798611768653,1.0869134739274,1.23370616053683,5.65631688387247e-06,1.17485755102341,1.06861660687197,1.29166087848576,0.000861309536414937
ENSG00000116350.14,0.991438086704446,0.888953730357089,1.10573750489053,0.877247339561536,0.978376472791172,0.802335956155726,1.19304203577972,0.828991801806946
